$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,54b7a63cc1dbbe5e6bf380dc
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2024-06-28T17:22:13.-001Z,50.8523443,3.1502323,31.596,0.08,0.14,-1.47,201.377,973.574,71.34,5
$GNSS,2024-06-28T17:22:13.200Z,50.8523849,3.1502509,19.481,-0.60,-0.49,4.36,104.105,413.575,25.14,5
$GNSS,2024-06-28T17:22:13.400Z,50.8524052,3.1502617,16.104,-0.13,-0.09,0.72,90.345,402.101,17.26,5
$GNSS,2024-06-28T17:22:13.600Z,50.8524143,3.1502718,12.150,-0.10,-0.06,0.94,67.860,313.907,12.18,5
$GNSS,2024-06-28T17:22:13.800Z,50.8524319,3.1502812,14.170,0.04,-0.03,0.03,51.882,243.950,4.62,5
$GNSS,2024-06-28T17:22:14.000Z,50.8524436,3.1502848,11.834,0.06,0.05,-0.31,40.708,192.506,5.11,5
$GNSS,2024-06-28T17:22:14.200Z,50.8524496,3.1503005,13.613,0.11,0.04,-0.36,32.472,153.755,4.25,5
$GNSS,2024-06-28T17:22:14.400Z,50.8524599,3.1503108,16.850,0.09,0.10,-0.23,26.600,126.103,3.49,7
$GNSS,2024-06-28T17:22:14.600Z,50.8524652,3.1503246,18.675,0.07,-0.11,0.09,19.590,89.453,1.51,10
$GNSS,2024-06-28T17:22:14.800Z,50.8524652,3.1503293,19.040,-0.94,-0.84,-0.62,14.261,63.143,0.68,12
$GNSS,2024-06-28T17:22:15.000Z,50.8524637,3.1503303,18.745,0.09,-0.14,0.05,11.488,48.300,0.62,13
$GNSS,2024-06-28T17:22:15.200Z,50.8524597,3.1503276,17.237,-0.05,-0.24,-0.02,9.689,38.291,0.44,13
$GNSS,2024-06-28T17:22:15.400Z,50.8524558,3.1503288,16.360,-0.09,0.75,-0.32,8.434,31.434,0.67,12
$GNSS,2024-06-28T17:22:15.600Z,50.8524547,3.1503303,17.357,-0.11,0.27,0.14,7.338,25.704,0.40,13
$GNSS,2024-06-28T17:22:15.800Z,50.8524522,3.1503285,16.743,-0.09,0.19,0.97,6.507,22.493,0.69,14
$GNSS,2024-06-28T17:22:16.000Z,50.8524505,3.1503269,16.635,-0.16,-0.43,0.46,5.931,19.115,0.59,14
$GNSS,2024-06-28T17:22:16.200Z,50.8524509,3.1503247,15.987,0.37,0.02,0.45,5.671,17.452,0.71,16
$GNSS,2024-06-28T17:22:16.400Z,50.8524519,3.1503254,16.034,0.13,0.16,0.47,5.449,16.433,0.74,14
$GNSS,2024-06-28T17:22:16.600Z,50.8524542,3.1503260,15.560,0.24,-0.36,0.54,5.131,14.432,0.68,14
$GNSS,2024-06-28T17:22:16.800Z,50.8524560,3.1503274,15.938,0.11,-0.13,0.25,4.921,13.006,0.81,13
$GNSS,2024-06-28T17:22:17.000Z,50.8524572,3.1503281,16.242,0.40,-0.29,0.50,4.664,11.555,0.70,13
$GNSS,2024-06-28T17:22:17.200Z,50.8524593,3.1503267,15.898,1.24,-0.71,0.68,4.476,10.651,0.57,14
$GNSS,2024-06-28T17:22:17.400Z,50.8524606,3.1503243,15.578,0.26,-0.29,0.89,4.244,10.033,0.68,14
$GNSS,2024-06-28T17:22:17.600Z,50.8524662,3.1503168,16.141,0.42,-0.25,0.41,3.993,9.480,0.60,15
$GNSS,2024-06-28T17:22:17.800Z,50.8524671,3.1503175,16.689,0.36,-0.02,0.18,3.764,8.923,0.57,15
$GNSS,2024-06-28T17:22:18.000Z,50.8524697,3.1503180,17.017,0.58,0.43,-0.16,3.576,8.515,0.47,16
$GNSS,2024-06-28T17:22:18.200Z,50.8524708,3.1503192,17.059,0.37,0.39,-0.32,3.377,7.890,0.44,17
$GNSS,2024-06-28T17:22:18.400Z,50.8524723,3.1503209,17.001,0.82,0.40,0.63,3.195,7.341,0.46,17
$GNSS,2024-06-28T17:22:18.600Z,50.8524724,3.1503229,16.936,0.31,0.12,0.72,3.011,6.866,0.55,18
$GNSS,2024-06-28T17:22:18.800Z,50.8524715,3.1503215,16.948,-0.50,-0.03,0.04,2.860,6.436,0.46,18
$GNSS,2024-06-28T17:22:19.000Z,50.8524713,3.1503213,16.881,0.19,0.05,0.50,2.744,6.067,0.55,18
$GNSS,2024-06-28T17:22:19.200Z,50.8524712,3.1503203,16.994,-0.05,-0.09,0.27,2.620,5.708,0.65,18
$GNSS,2024-06-28T17:22:19.400Z,50.8524713,3.1503191,17.190,0.07,-0.09,0.24,2.498,5.320,0.50,18
$GNSS,2024-06-28T17:22:19.600Z,50.8524713,3.1503178,17.242,-0.02,-0.16,0.27,2.399,4.996,0.50,18
$GNSS,2024-06-28T17:22:19.800Z,50.8524712,3.1503174,17.438,-0.04,-0.18,0.13,2.317,4.725,0.36,18
$GNSS,2024-06-28T17:22:20.000Z,50.8524713,3.1503163,17.508,-0.02,-0.02,0.07,2.252,4.505,0.48,18
$GNSS,2024-06-28T17:22:20.200Z,50.8524715,3.1503158,17.539,-0.12,0.07,0.09,2.194,4.315,0.43,18
$GNSS,2024-06-28T17:22:20.400Z,50.8524713,3.1503155,17.522,-0.14,0.02,0.14,2.141,4.143,0.46,18
$GNSS,2024-06-28T17:22:20.600Z,50.8524710,3.1503160,17.635,-0.18,0.38,-0.02,2.092,3.991,0.21,18
$GNSS,2024-06-28T17:22:20.800Z,50.8524706,3.1503167,17.695,-0.39,0.35,0.24,2.044,3.875,0.27,18
$GNSS,2024-06-28T17:22:21.000Z,50.8524707,3.1503164,17.666,0.01,0.00,0.12,1.994,3.772,0.39,18
$GNSS,2024-06-28T17:22:21.200Z,50.8524708,3.1503164,17.709,-0.12,-0.01,0.16,1.948,3.675,0.35,18
$GNSS,2024-06-28T17:22:21.400Z,50.8524711,3.1503160,17.767,0.00,-0.11,0.05,1.905,3.587,0.26,18
$GNSS,2024-06-28T17:22:21.600Z,50.8524714,3.1503155,17.780,-0.13,-0.11,0.24,1.865,3.507,0.37,18
$GNSS,2024-06-28T17:22:21.800Z,50.8524716,3.1503152,17.813,0.03,-0.06,0.18,1.828,3.435,0.38,18
$GNSS,2024-06-28T17:22:22.000Z,50.8524719,3.1503155,17.859,0.05,0.05,0.21,1.793,3.367,0.35,18
$GNSS,2024-06-28T17:22:22.200Z,50.8524723,3.1503155,17.873,0.40,-0.22,0.05,1.761,3.307,0.22,18
$GNSS,2024-06-28T17:22:22.400Z,50.8524724,3.1503152,17.886,-0.19,-0.32,0.29,1.732,3.246,0.31,18
$GNSS,2024-06-28T17:22:22.600Z,50.8524721,3.1503156,17.867,0.09,-0.08,0.18,1.707,3.176,0.32,18
$GNSS,2024-06-28T17:22:22.800Z,50.8524720,3.1503158,17.869,-0.11,-0.14,0.17,1.688,3.113,0.35,18
$GNSS,2024-06-28T17:22:23.000Z,50.8524718,3.1503163,17.861,-0.10,0.22,0.07,1.671,3.055,0.27,18
$GNSS,2024-06-28T17:22:23.200Z,50.8524717,3.1503167,17.875,0.05,-0.15,0.16,1.651,2.999,0.30,18
$GNSS,2024-06-28T17:22:23.400Z,50.8524716,3.1503171,17.887,-0.14,0.09,0.07,1.632,2.946,0.33,18
$GNSS,2024-06-28T17:22:23.600Z,50.8524714,3.1503173,17.923,-0.05,-0.06,0.10,1.614,2.894,0.36,18
