$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,dcc57e2cf1f6a1dfd962f06e
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2024-01-10T11:35:11.000Z,50.9513623,3.5654919,21.090,-0.48,-0.23,-0.03,161.877,247.015,2.88,4
$GNSS,2024-01-10T11:35:11.200Z,50.9513972,3.5654899,18.092,0.36,-0.20,-0.03,122.929,157.060,2.83,4
$GNSS,2024-01-10T11:35:11.400Z,50.9514195,3.5654836,16.559,-0.42,-0.36,0.17,99.608,146.600,1.62,4
$GNSS,2024-01-10T11:35:11.600Z,50.9514218,3.5654725,13.939,-0.07,-0.44,0.23,76.928,115.617,2.31,4
$GNSS,2024-01-10T11:35:11.800Z,50.9514192,3.5654698,13.750,-0.68,-0.38,0.65,64.125,97.290,1.62,4
$GNSS,2024-01-10T11:35:12.000Z,50.9514219,3.5654604,12.872,-0.45,0.09,0.32,52.289,83.709,1.79,4
$GNSS,2024-01-10T11:35:12.200Z,50.9514253,3.5654467,12.358,-0.19,-0.08,1.12,39.154,69.596,2.10,4
$GNSS,2024-01-10T11:35:12.400Z,50.9514376,3.5654267,10.793,-0.37,0.09,0.61,29.581,57.279,1.59,5
$GNSS,2024-01-10T11:35:12.600Z,50.9514396,3.5654222,11.548,-1.28,-0.08,0.91,25.557,52.417,1.33,4
$GNSS,2024-01-10T11:35:12.800Z,50.9514370,3.5654277,14.249,-0.61,0.05,0.27,22.837,46.612,1.19,5
$GNSS,2024-01-10T11:35:13.000Z,50.9514417,3.5654249,14.437,0.25,0.01,0.17,20.852,43.556,0.89,6
$GNSS,2024-01-10T11:35:13.200Z,50.9514458,3.5654215,14.755,0.16,0.01,0.16,19.330,40.949,0.92,5
$GNSS,2024-01-10T11:35:13.400Z,50.9514496,3.5654185,15.550,0.40,-0.18,0.07,18.463,38.643,0.96,4
$GNSS,2024-01-10T11:35:13.600Z,50.9514524,3.5654144,15.379,0.34,0.02,0.66,17.499,36.350,1.12,5
$GNSS,2024-01-10T11:35:13.800Z,50.9514580,3.5654094,15.332,0.35,-0.27,0.86,15.631,32.676,1.14,6
$GNSS,2024-01-10T11:35:14.000Z,50.9514660,3.5654026,14.933,0.15,-0.07,0.93,14.234,30.048,1.14,7
$GNSS,2024-01-10T11:35:14.200Z,50.9514711,3.5653962,15.331,0.19,-0.24,0.88,13.144,27.901,1.06,7
$GNSS,2024-01-10T11:35:14.400Z,50.9514730,3.5653953,16.359,-0.87,0.60,0.51,12.222,26.099,0.90,7
$GNSS,2024-01-10T11:35:14.600Z,50.9514755,3.5653931,16.274,0.06,0.36,0.68,11.323,24.845,0.98,7
$GNSS,2024-01-10T11:35:14.800Z,50.9514792,3.5653900,16.236,0.33,-0.18,0.46,10.648,23.475,0.81,7
$GNSS,2024-01-10T11:35:15.000Z,50.9514805,3.5653866,16.298,1.44,-0.95,1.35,10.120,22.319,0.91,7
$GNSS,2024-01-10T11:35:15.200Z,50.9514849,3.5653811,16.109,1.00,-0.96,0.94,9.744,21.639,0.81,7
$GNSS,2024-01-10T11:35:15.400Z,50.9514881,3.5653765,16.044,0.82,-0.66,0.99,9.428,21.058,0.87,7
$GNSS,2024-01-10T11:35:15.600Z,50.9514909,3.5653746,16.140,0.89,-0.47,1.27,9.148,20.539,0.92,7
$GNSS,2024-01-10T11:35:15.800Z,50.9514919,3.5653759,16.872,0.51,-0.41,1.66,8.868,19.893,1.01,8
$GNSS,2024-01-10T11:35:16.000Z,50.9514935,3.5653742,17.235,0.57,-0.32,1.72,8.623,19.334,0.99,8
$GNSS,2024-01-10T11:35:16.200Z,50.9514955,3.5653714,16.722,0.50,-0.22,1.61,8.446,18.925,1.03,7
$GNSS,2024-01-10T11:35:16.400Z,50.9514949,3.5653706,16.471,0.56,-0.38,1.44,8.225,18.279,0.90,7
$GNSS,2024-01-10T11:35:16.600Z,50.9514957,3.5653697,16.447,0.35,-0.34,1.31,8.019,17.724,0.90,7
$GNSS,2024-01-10T11:35:16.800Z,50.9514979,3.5653696,16.585,0.28,-0.41,1.04,7.825,17.258,0.87,7
$GNSS,2024-01-10T11:35:17.000Z,50.9514992,3.5653677,16.426,0.13,-0.12,1.08,7.634,16.812,0.97,7
$GNSS,2024-01-10T11:35:17.200Z,50.9514979,3.5653714,17.271,0.18,-0.03,0.87,7.422,16.261,0.94,8
$GNSS,2024-01-10T11:35:17.400Z,50.9514983,3.5653738,17.912,0.37,0.04,0.84,7.229,15.765,0.82,8
$GNSS,2024-01-10T11:35:17.600Z,50.9514993,3.5653760,18.342,-0.24,0.08,0.95,7.052,15.324,0.97,8
$GNSS,2024-01-10T11:35:17.800Z,50.9514994,3.5653787,18.718,-0.17,0.16,0.74,6.871,14.854,0.84,8
$GNSS,2024-01-10T11:35:18.000Z,50.9515000,3.5653813,19.017,0.14,0.03,0.68,6.679,14.375,0.78,8
$GNSS,2024-01-10T11:35:18.200Z,50.9514995,3.5653835,19.415,0.08,-0.19,0.41,6.513,13.944,0.73,8
$GNSS,2024-01-10T11:35:18.400Z,50.9514984,3.5653849,19.567,0.12,-0.19,0.33,6.369,13.572,0.71,8
$GNSS,2024-01-10T11:35:18.600Z,50.9514982,3.5653846,19.569,0.21,-0.34,0.26,6.250,13.270,0.61,8
$GNSS,2024-01-10T11:35:18.800Z,50.9514978,3.5653850,19.631,0.05,-0.08,0.40,6.141,12.989,0.83,8
$GNSS,2024-01-10T11:35:19.000Z,50.9514987,3.5653847,19.556,0.04,-0.09,0.25,6.025,12.701,0.79,9
$GNSS,2024-01-10T11:35:19.200Z,50.9514991,3.5653843,19.674,0.16,-0.20,0.30,5.916,12.435,0.66,9
$GNSS,2024-01-10T11:35:19.400Z,50.9514988,3.5653843,19.792,-0.02,-0.05,0.25,5.798,12.173,0.84,9
