$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,b6b19a5d936bd108842aaaf3
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2024-01-20T16:35:53.200Z,50.9517354,3.5647634,19.193,-0.33,0.36,-0.69,175.329,392.796,6.39,6
$GNSS,2024-01-20T16:35:53.400Z,50.9517689,3.5647797,16.943,0.02,0.12,-0.32,86.572,164.905,2.93,6
$GNSS,2024-01-20T16:35:53.600Z,50.9516811,3.5653032,64.952,-0.02,-0.02,0.11,36.284,51.697,0.95,9
$GNSS,2024-01-20T16:35:53.800Z,50.9516676,3.5653055,57.887,-0.07,-0.02,0.16,25.390,36.210,0.72,9
$GNSS,2024-01-20T16:35:54.000Z,50.9516468,3.5652901,52.145,0.02,0.01,0.15,19.612,28.572,0.60,9
$GNSS,2024-01-20T16:35:54.200Z,50.9516315,3.5652749,48.625,-0.07,0.04,0.20,15.841,23.689,0.57,9
$GNSS,2024-01-20T16:35:54.400Z,50.9516220,3.5652611,46.836,-0.02,-0.02,0.36,13.216,20.285,0.52,9
$GNSS,2024-01-20T16:35:54.600Z,50.9516104,3.5652584,44.550,-0.03,-0.02,0.31,11.850,18.579,0.50,9
$GNSS,2024-01-20T16:35:54.800Z,50.9516052,3.5652551,44.043,-0.04,-0.05,0.38,10.998,17.440,0.49,9
$GNSS,2024-01-20T16:35:55.000Z,50.9516038,3.5652518,43.740,-0.09,0.02,0.43,10.334,16.506,0.48,9
$GNSS,2024-01-20T16:35:55.200Z,50.9516056,3.5652503,44.898,0.02,-0.07,0.48,9.720,15.558,0.48,9
$GNSS,2024-01-20T16:35:55.400Z,50.9516105,3.5652474,46.044,0.00,0.00,0.41,9.232,14.768,0.46,9
$GNSS,2024-01-20T16:35:55.600Z,50.9516138,3.5652431,46.475,-0.12,0.06,0.47,8.816,14.087,0.45,9
$GNSS,2024-01-20T16:35:55.800Z,50.9516148,3.5652420,46.829,-0.05,0.03,0.54,8.458,13.538,0.45,9
$GNSS,2024-01-20T16:35:56.000Z,50.9516155,3.5652409,47.071,-0.08,-0.04,0.61,8.135,13.037,0.45,9
$GNSS,2024-01-20T16:35:56.200Z,50.9516163,3.5652401,47.291,-0.10,0.01,0.54,7.848,12.588,0.49,9
$GNSS,2024-01-20T16:35:56.400Z,50.9516166,3.5652393,47.392,-0.08,0.03,0.45,7.583,12.166,0.51,9
$GNSS,2024-01-20T16:35:56.600Z,50.9516168,3.5652383,47.624,-0.11,0.05,0.40,7.251,11.642,0.53,10
$GNSS,2024-01-20T16:35:56.800Z,50.9516191,3.5652348,47.748,-0.05,0.04,0.39,6.903,11.128,0.53,11
$GNSS,2024-01-20T16:35:57.000Z,50.9516226,3.5652301,47.992,0.01,0.02,0.28,6.619,10.719,0.51,11
$GNSS,2024-01-20T16:35:57.200Z,50.9516255,3.5652267,48.214,0.03,0.02,0.28,6.356,10.330,0.50,11
$GNSS,2024-01-20T16:35:57.400Z,50.9516279,3.5652234,48.422,-0.07,-0.03,0.26,6.118,9.979,0.50,11
$GNSS,2024-01-20T16:35:57.600Z,50.9516298,3.5652206,48.717,-0.06,0.05,0.14,5.891,9.641,0.50,11
$GNSS,2024-01-20T16:35:57.800Z,50.9516325,3.5652171,49.043,0.02,0.03,0.02,5.691,9.355,0.28,11
$GNSS,2024-01-20T16:35:58.000Z,50.9516347,3.5652140,49.311,0.01,0.00,0.12,5.522,9.109,0.49,11
$GNSS,2024-01-20T16:35:58.200Z,50.9516370,3.5652110,49.616,-0.05,0.04,0.08,5.367,8.883,0.48,11
$GNSS,2024-01-20T16:35:58.400Z,50.9516393,3.5652082,49.885,0.03,0.08,0.18,5.228,8.679,0.44,11
$GNSS,2024-01-20T16:35:58.600Z,50.9516411,3.5652057,50.099,-0.01,-0.03,0.17,5.097,8.484,0.48,11
$GNSS,2024-01-20T16:35:58.800Z,50.9516427,3.5652033,50.292,0.00,-0.01,0.25,4.976,8.303,0.47,11
$GNSS,2024-01-20T16:35:59.000Z,50.9516445,3.5652009,50.491,0.01,0.02,0.11,4.817,8.057,0.45,12
$GNSS,2024-01-20T16:35:59.200Z,50.9516479,3.5651975,51.029,0.05,-0.06,0.19,4.698,7.875,0.45,12
$GNSS,2024-01-20T16:35:59.400Z,50.9516521,3.5651944,51.874,0.02,0.00,0.13,4.593,7.694,0.43,12
$GNSS,2024-01-20T16:35:59.600Z,50.9516555,3.5651918,52.335,0.04,0.01,0.09,4.466,7.467,0.41,12
$GNSS,2024-01-20T16:35:59.800Z,50.9516570,3.5651901,52.461,0.05,-0.06,0.19,4.357,7.294,0.45,12
$GNSS,2024-01-20T16:36:00.000Z,50.9516586,3.5651885,52.631,0.03,0.05,0.10,4.266,7.149,0.37,12
$GNSS,2024-01-20T16:36:00.200Z,50.9516606,3.5651860,52.656,0.03,-0.03,0.28,4.161,6.979,0.45,12
$GNSS,2024-01-20T16:36:00.400Z,50.9516619,3.5651842,52.613,-0.04,0.07,0.21,4.061,6.815,0.43,12
$GNSS,2024-01-20T16:36:00.600Z,50.9516632,3.5651835,52.690,0.01,-0.06,0.23,3.949,6.630,0.51,12
$GNSS,2024-01-20T16:36:00.800Z,50.9516640,3.5651831,52.828,-0.05,-0.04,0.22,3.879,6.517,0.49,12
$GNSS,2024-01-20T16:36:01.000Z,50.9516648,3.5651827,52.973,-0.02,0.01,0.19,3.813,6.409,0.47,12
